
""
"Kontostand vom 05.02.2024:";"10000 EUR"
""
"Buchungsdatum";"Wertstellung";"Status";"Zahlungspflichtige*r";"Zahlungsempfänger*in";"Verwendungszweck";"Umsatztyp";"IBAN";"Betrag (€)";"Gläubiger-ID";"Mandatsreferenz";"Kundenreferenz"
1991-05-02;1989-01-18;Erfolgreich;Waldemar Holsten;Hans Jörg Barth B.Eng.;Ullam accusamus nulla soluta aperiam illum officiis provident.;Lastschrift;DE88939630574818049868;-252,55;643223048056380083;227655494913432525;948967581065013178
1992-01-25;2015-04-20;Erfolgreich;Elwira Graf-Pohl;Adelinde Naser;Repellat harum sunt.;Überweisung;DE70792967916765502732;12,71;923441359962578952;391064119599576071;223451171955645001
1987-06-19;1982-02-06;Abgelehnt;Dr. Urte Girschner MBA.;Klaudia Ortmann;Sapiente molestiae illo fugiat natus laudantium.;Lastschrift;DE57045648857316555020;-976,1;965986625115672626;979566056857877043;261010626166275182
2000-06-03;1983-10-30;Erfolgreich;Dipl.-Ing. Lilli Winkler;Prof. Fabienne Heß B.Sc.;Laborum occaecati neque commodi.;Überweisung;DE84982394822823227778;770,4;985055957185499902;140200508977832416;227600605658127532
1973-06-27;2008-12-19;Erfolgreich;Adriana Rust;Gotthold Gude MBA.;Magnam dolor molestias voluptatem eos in rerum dolorem.;Lastschrift;DE91999576607607569168;-410,93;626445576504411999;680365882419749735;639007889972294021
1992-10-24;2000-07-23;Erfolgreich;Kristina Naser;Sylvio Sorgatz;Similique quisquam minima necessitatibus facere voluptates maiores.;Lastschrift;DE46755629308768170713;-321,41;629320134765344695;884359883484272421;789795697649585065
1971-06-11;2022-09-11;Erfolgreich;Galina Ebert;Ioannis Löwer;Culpa unde nulla quisquam nisi.;Lastschrift;DE62307925696847816568;-769,87;244014583666550097;209323223203446359;211170792693465837
2008-12-12;2018-10-04;Abgelehnt;Toralf Finke;Univ.Prof. Hans-Josef Bolander;Natus architecto omnis vero esse rem.;Überweisung;DE81768618604211284730;-663,6;409855594739575455;961590529537629639;926800075178661719
1977-08-12;2002-05-29;Abgelehnt;Prof. Luciano Zobel B.A.;Tomislav Patberg;Assumenda harum non ipsam tempora.;Lastschrift;DE59899328937756335303;-729,61;053518173280552256;321385488149528357;293146576539563901
2009-10-24;1993-10-13;Abgelehnt;Andre Gröttner;Wolf-Rüdiger Putz-Nette;Tenetur voluptate mollitia sint autem.;Lastschrift;DE14558869665235506900;-953,29;861555606238749939;377439726470587394;187236470003711954
2013-01-23;2008-02-02;Abgelehnt;Brian Mälzer B.Eng.;Dorothee Lange;Nobis quae nemo beatae ex.;Lastschrift;DE76266120528813788799;-645,94;353188357852549408;996871288336178529;221674995792905498
2020-08-16;2000-02-09;Erfolgreich;Carl-Heinz Fröhlich;Fredo Stey;Iure cupiditate odio repellendus.;Lastschrift;DE22527313228854648265;-454,27;121771669147516864;534655567317115522;284563553569859342
1982-04-02;1989-08-21;Abgelehnt;Siegward Jockel;Annelore Scheibe;Provident at ex cumque fugiat tempore.;Lastschrift;DE67934807590395408003;-343,33;035657171879218165;983361675514405520;740651569510375008
1991-08-22;1996-01-14;Erfolgreich;Ortrun Zahn;Dipl.-Ing. Jeannette Dippel B.Eng.;Similique vitae odit reprehenderit.;Lastschrift;DE06275681756228726967;497,5;811934196154582408;788149722879277042;144238842522314544
1973-01-21;1979-06-21;Abgelehnt;Tabea Reising;Jörgen Hornich;Laboriosam inventore dolores temporibus assumenda beatae velit.;Lastschrift;DE31267034433028964759;254,07;730852946467845947;135016092872500976;845393902952139963
1975-01-19;2015-12-01;Abgelehnt;Adolfine Weller;Guntram Faust-Wende;Quos officiis aperiam rerum eaque temporibus atque.;Überweisung;DE75714415568782932252;580,91;648272696290974079;174838333762296148;389337232124083700
2019-03-26;1994-05-26;Erfolgreich;Nicole Hartung;Konstanze Gehringer;Aliquam delectus in quidem reprehenderit.;Überweisung;DE63677294104649931808;540,78;495020562589165850;835323741099422938;695459615646866616
1973-01-13;1994-04-28;Erfolgreich;Carl-Heinz Wiek;Univ.Prof. Hagen Kitzmann MBA.;Nisi voluptatem harum.;Lastschrift;DE13480185724933565874;-842,59;210038161307096505;505576145180452391;665829255476790667
1990-04-13;2004-03-22;Abgelehnt;Tabea Radisch B.Eng.;Sinaida Käster-Gieß;Laudantium odit quaerat odit rerum quia omnis vitae.;Überweisung;DE62018426742815797369;-274,55;179315667709477628;431191752168834816;653076299500417618
1990-02-07;1987-07-30;Abgelehnt;Olaf Römer-Jungfer;Julia Weitzel B.Sc.;Quae sunt illum voluptatum recusandae molestias reprehenderit.;Lastschrift;DE81888126313218599203;-248,33;721648181388421523;037972451266091226;298846900505069787
2023-04-04;1972-03-06;Erfolgreich;Dipl.-Ing. Cilly Sölzer;Ing. Tobias Dietz;Hic temporibus velit dolorum accusamus quas doloremque saepe.;Lastschrift;DE14022992471160879490;-474,04;948679343242398822;905454741677485831;473718025425188237
1972-10-09;2004-09-26;Abgelehnt;Heidi Lorch B.Sc.;Änne Atzler;Voluptates eos odio minima.;Überweisung;DE57118441322361446364;48,46;538137437411928125;355131549765740748;044909030099729600
2021-06-21;1999-08-03;Erfolgreich;Prof. Peggy Schmidt B.A.;Reni Weiß-Etzler;Occaecati nisi culpa natus.;Überweisung;DE84441100638081616899;-222,61;944809859239512313;085319873881409287;261100563557591790
2023-02-25;2015-11-09;Erfolgreich;Marieluise Huhn-Hornich;Rahel Cichorius;Sunt illum aut voluptatum voluptas ipsum incidunt modi.;Überweisung;DE09081573113591166933;-146,06;155184704540730170;194806493784659791;501735242158331487
1998-05-13;1975-07-05;Erfolgreich;Valerij Beier B.Eng.;Willibert Schenk;Eligendi officia cupiditate ad eum.;Lastschrift;DE78021072196746895795;-384,54;277763274525875053;888410750901243671;776437347966926995
2021-02-16;1972-11-27;Erfolgreich;Nikolai Walter;Janusz Tröst;Voluptatem animi nesciunt vel.;Überweisung;DE87621189945189018738;887,92;952981160367150266;430646284914380376;177565741050019093
2000-10-04;2007-04-17;Abgelehnt;Iwan Bohnbach;Univ.Prof. Andy Weller;Similique ratione ex accusamus iusto.;Überweisung;DE92787138258638524610;661,89;697013456400410252;366090033416919483;932875126988633476
1987-10-19;1982-10-16;Abgelehnt;Ing. Leonid Ullrich MBA.;Anne Freudenberger;Doloribus eveniet consequuntur aperiam fugit.;Überweisung;DE53183512580552841095;245,41;703862007324477135;027155189037912772;269076910879277781
1998-06-28;2015-11-11;Erfolgreich;Ottmar Gierschner MBA.;Christin Juncken;Recusandae beatae facere ab.;Überweisung;DE90200496729227487019;-836,88;732943079181099071;879612252356254052;047037159656853103
1973-07-03;1988-04-17;Erfolgreich;Carmen Bohnbach;Adolf Bähr-Bloch;Hic reprehenderit ducimus dolores ducimus non minima.;Lastschrift;DE86796112452426089405;971,84;272984337429390000;514043753306358706;726261408643503893
1999-10-25;1979-07-22;Erfolgreich;Univ.Prof. Wera Trupp;Riza Trubin;Occaecati voluptatum amet dolorum incidunt provident at.;Überweisung;DE67665941828815220734;-768,43;193941504515800403;952895632075864145;407556466132456413
1991-03-03;2000-10-16;Abgelehnt;Ing. Reginald Huhn;Benita Juncken;Veniam possimus nam nesciunt fuga quidem incidunt dicta.;Überweisung;DE82206398503129683804;-997,53;347894760163512799;457098550137362946;217382047854891013
2011-03-15;2023-06-09;Erfolgreich;Valeska Harloff-Scholtz;Wolf-Rüdiger Ebert B.A.;Possimus minima facilis hic.;Lastschrift;DE15553811403883025149;158,06;973180833431497323;150054984572709135;824941090904620670
2022-07-01;2000-12-24;Erfolgreich;Hannchen Birnbaum-Birnbaum;Ivana Höfig;In minima suscipit mollitia quae odit.;Lastschrift;DE40033054388093922007;-70,49;778455906066357898;646886296136983907;660482644030912476
2009-07-13;1983-04-19;Abgelehnt;Aziz Dippel;Grit Benthin;Voluptatem similique dolorem sunt nisi accusantium.;Lastschrift;DE05731960208773097942;365,16;332091644696025638;919957362099908884;864866341213589687
1982-05-08;2008-11-22;Abgelehnt;Adem Schuster B.A.;Adolfine Zänker B.A.;Ipsum animi nisi ea occaecati totam.;Lastschrift;DE93513977404679717239;801,74;937816203074331372;508322380806299720;361436263833739360
1984-03-25;1972-09-14;Erfolgreich;Ing. Astrid Römer;Amelie Peukert MBA.;Nostrum sed eum facilis praesentium.;Lastschrift;DE05238851247084474788;-760,68;384363483470243273;213869393769633009;495748283780868404
1971-10-12;2015-11-01;Erfolgreich;Rosina Gumprich B.Eng.;Stephen Stiebitz;Optio et aperiam doloremque autem dolorem.;Überweisung;DE02549788836488491651;746,53;003527945354625029;034344031156901400;181207395196950310
2021-09-09;2018-07-28;Abgelehnt;Hanni Dowerg;Cemil Ullmann-Weinhold;Asperiores exercitationem commodi exercitationem accusantium illum.;Lastschrift;DE72195344813571481472;-913,12;012922679097936020;472964377731709749;778759853719460655
1972-04-10;1989-11-30;Abgelehnt;Univ.Prof. Helma Wernecke;Nelli Plath;Odit ducimus numquam rerum sed earum tenetur sed.;Überweisung;DE38260866364357604665;-176,74;165588577459710263;000209946086464652;629622410556530967
2015-01-23;2009-10-19;Abgelehnt;Georgine Kitzmann B.Eng.;René Haering-Meyer;Omnis fuga hic nihil similique explicabo.;Überweisung;DE14926860253510553827;505,52;805287833375652798;946278475056338434;383714399783961673
1986-02-05;2012-02-27;Abgelehnt;Adriana Hartung-Ziegert;Prof. Almuth Huhn B.Sc.;Quis dolor eligendi.;Überweisung;DE75524734994610617028;597,22;825887539989980998;664655637747606615;948875766004794126
2016-10-13;1993-06-24;Abgelehnt;Prof. Birgitt Weiß;Hans Jörg Linke;Facere sapiente ducimus dignissimos nobis atque ab.;Überweisung;DE13531634549378533546;434,1;838558986578698831;656656047978243387;294238796915824110
1989-11-14;1987-07-13;Abgelehnt;Raymund Hölzenbecher;Univ.Prof. Cecilia Klemm B.A.;Fugiat nemo nihil omnis ipsum vitae aliquam.;Lastschrift;DE92718364372459267888;-60,64;712009603275324844;294288823218258902;164097514266040198
1992-11-26;2012-12-22;Abgelehnt;Alban Heidrich;Erna Reinhardt B.Eng.;Quas cum iste assumenda labore neque ad.;Überweisung;DE48253631754145838613;-572,16;942256327337772748;655423048311239640;248281983358854252
1973-10-21;1979-03-10;Erfolgreich;Hannes Ackermann-Steinberg;Martha Gieß-Jacob;Suscipit fugit sapiente eaque.;Überweisung;DE74038043255541100025;63,31;264225107321460474;326022998922540733;845211449631463478
2023-12-08;1995-06-14;Erfolgreich;Jost Hermighausen;Dipl.-Ing. Rosl Metz B.Sc.;Rerum aut eligendi numquam fuga dolore itaque dicta.;Überweisung;DE34169148500780783402;2,8;986398499184359416;663485832190964744;419497118867909043
2015-05-14;1994-11-04;Abgelehnt;Tomislav Fischer;Ralf Schweitzer;Exercitationem omnis ab perspiciatis tenetur.;Überweisung;DE29814365346451547440;146,21;014512568272263133;580599026200160202;791450125162206487
1971-06-24;1996-07-17;Abgelehnt;Zdravko Adler B.Eng.;Alan Söding;Veniam dolore sunt ipsam dolor corporis.;Überweisung;DE37533152605756947661;-678,96;834046125421495433;943751108097837087;691262360950010118
1992-09-02;1988-05-02;Erfolgreich;Bert Löffler B.Sc.;Dorina Ruppert;Molestiae temporibus aliquam tenetur ut deleniti at.;Überweisung;DE47859720436218604292;248,75;647070583321627616;582223271887642134;072029161254640864
1996-03-05;2016-12-29;Abgelehnt;Rolf Nette;Bianka Wende-Stadelmann;Totam possimus quia voluptatum.;Lastschrift;DE60439283442249855518;488,47;272784437870834576;129441425759437433;794523870404303448
2001-10-03;2000-07-06;Abgelehnt;Werner Wähner;Elma Ditschlerin;Incidunt modi at quibusdam.;Lastschrift;DE46833714475262752064;300,01;299856585736592871;722701388600237105;370390745932067504
1974-07-23;2007-05-08;Abgelehnt;Heinz-Otto Sager-Gude;Helfried Koch II;Ad eveniet doloribus sunt molestiae voluptates neque.;Überweisung;DE02468544680170453777;-925,36;637762142706840156;190914631644355435;656571150054607391
1977-03-04;1981-02-03;Abgelehnt;Dipl.-Ing. Ahmad Klapp;Asta Heydrich;Eum facilis cupiditate soluta tempora minus.;Überweisung;DE40994387599109763423;732,77;496101441309242402;936541865670707366;736955668085048870
1987-08-20;2011-05-04;Erfolgreich;Ing. Alan Grein Groth B.Eng.;Bartholomäus Kühnert-Davids;Ullam pariatur sequi dolorem soluta sit nesciunt.;Überweisung;DE51190817288837037152;-791,41;747913556795586651;246385931182979546;171501676183897473
1987-10-05;1978-04-07;Erfolgreich;Prof. Denny Barkholz B.Sc.;Ernst Loos;Dolorem molestias cupiditate ad corrupti cum.;Überweisung;DE89501288632478488464;-491,41;413575547911525156;916885173218659809;078219072988664087
1995-05-07;2015-05-30;Erfolgreich;Ing. Bertha Trupp;Eduard Bolander B.A.;Earum nesciunt nesciunt non.;Überweisung;DE26074624770121801346;62,54;844705348244163520;724754129820332900;387503230653102558
2009-10-28;1991-12-11;Erfolgreich;Ioannis Jüttner;Dunja Krause;Iste quidem saepe fugit autem.;Überweisung;DE02366772152029294708;-935,9;609400444785061157;963912420623199886;853898001080721319
1975-02-27;1973-03-12;Abgelehnt;Franco Gude-Gorlitz;Emil Gieß;Dolorem doloribus vitae recusandae itaque.;Überweisung;DE58253323327177846632;907,01;934397402550826060;548960610997150966;631908587636021771
2011-04-01;1981-12-11;Erfolgreich;Prof. Ruben Rust B.Sc.;Friedl Ehlert B.A.;Pariatur iure beatae odio quo nam eaque nam.;Lastschrift;DE79927133667450158824;682,67;038908920246442495;584784463776468249;205708961207268492
2010-11-29;1974-03-14;Erfolgreich;Dr. Cornelius Schüler;Ivana Girschner;Sit vero aperiam natus earum sequi culpa.;Lastschrift;DE03208314633427205159;-101,6;872763611851723648;085401840255331117;237281267570711416
2019-09-09;1981-06-13;Erfolgreich;Ali Bolnbach;Luis Mälzer-Rust;Consectetur illum amet similique.;Überweisung;DE84526500393760810827;-954,89;972938220665633000;155954607084810820;530036670714736535
1970-03-09;2004-04-14;Erfolgreich;Notburga Bender;Jakob Weitzel;Veniam culpa vero aliquam quaerat cumque consequuntur.;Lastschrift;DE83467092112716473229;459,56;835087272583274586;908165902312073809;417096334903762792
1989-08-01;1971-11-30;Erfolgreich;Prof. Bernt Rust;Willi Harloff-Herrmann;Sapiente hic unde ea deleniti.;Lastschrift;DE85693995117382915213;865,02;717439177096829090;754714029992350106;337610093320618846
2002-12-17;1994-03-20;Erfolgreich;Arnd Hauffer;Anatolij Mälzer-Wohlgemut;Possimus esse earum quas iusto iure amet.;Lastschrift;DE79746321545041864273;191,29;419189179134860125;622397158562563110;082578241876380262
2008-01-24;1992-05-09;Abgelehnt;Juri Striebitz;Svea Weihmann B.Sc.;Id in distinctio doloribus delectus modi.;Überweisung;DE45808863541409038719;-509,03;116850677370989521;464753716399454680;571002142465995849
1983-10-03;1983-09-30;Abgelehnt;Lioba Wagenknecht;Irmtraud Graf;Libero veritatis sint ut beatae adipisci.;Überweisung;DE29293686530008503213;181,07;573489943820150716;197909328553381242;728157566304308135
2018-12-10;1984-11-08;Abgelehnt;Alicja Wieloch;Iwona Schaaf MBA.;Quo odit earum nam totam.;Lastschrift;DE66713917057184391665;622,72;133614721221701754;601248155232793464;847725548069827645
1988-02-10;2003-06-16;Abgelehnt;Torben Finke-Becker;Herr Ian Rohleder B.A.;Repellat modi sed facere assumenda harum.;Überweisung;DE49949402007310872260;-470,14;804644210259945054;166216683003916706;758772691096761495
1979-03-18;1970-05-13;Abgelehnt;Elzbieta Schuster MBA.;Gesine Weinhold;Placeat ab numquam.;Überweisung;DE54786450751344318846;467,71;363352838443174894;099183896341963419;635891274673809878
2011-03-24;1971-05-07;Abgelehnt;Romana Mans;Ludwina Lachmann;Quis in libero quibusdam.;Überweisung;DE97745535918279578300;834,75;789507649832068785;417353970177656848;132910382307298575
1970-04-22;1975-05-23;Erfolgreich;Hugo Jähn;Alexej Berger;Necessitatibus eius debitis illum.;Lastschrift;DE62238124273713532403;848,09;210751453341131760;690985525510302218;934182624260617356
1985-10-11;1978-07-31;Erfolgreich;Hendrik Kambs;Florentine Ziegert-Etzold;Unde nostrum voluptates minus officiis nesciunt iure.;Lastschrift;DE19990525036452727289;275,16;860518571186120733;488434406449849241;467059428283707050
1975-03-20;2017-01-09;Erfolgreich;Claus Wohlgemut;Ing. Pia Hiller B.A.;Laboriosam rem quam.;Lastschrift;DE95992098663772504017;-963,47;636686730921600594;948215603059439135;734539272057155205
2014-08-31;1972-10-26;Erfolgreich;Dipl.-Ing. Hakan Sölzer;Traugott Mälzer;Qui recusandae labore esse commodi.;Lastschrift;DE63095036176330316008;-307,3;322363476334176879;603144720648926431;138513698286062612
2003-06-18;1975-11-01;Abgelehnt;Reni Bruder;Zdenka Sölzer;Magnam minima natus dolorem vitae libero esse blanditiis.;Lastschrift;DE87218089539803016013;-991,41;125025472592495336;633376836594284889;394121647012767509
2022-08-07;2007-04-23;Erfolgreich;Univ.Prof. Katharina Losekann B.A.;Prof. Karl-August Dowerg;Distinctio atque cumque nesciunt.;Überweisung;DE44055702307976857467;-840,24;907206808448088145;918224224305878116;449639435769000544
1971-03-13;1995-02-03;Abgelehnt;Janusz Rose-Hahn;Franz Josef Lübs-Henck;Perferendis occaecati sequi soluta officiis expedita numquam.;Lastschrift;DE48077858501705718667;384,65;401285138204639603;633093735984606465;310406084990211316
1983-12-10;2013-08-13;Erfolgreich;Univ.Prof. Andrew Dobes B.Eng.;Suse Schaaf;Error asperiores necessitatibus.;Lastschrift;DE84830117375946088267;824,45;574870980978715562;427210002365362434;938930454589068841
1984-06-13;2012-02-10;Erfolgreich;Liesel Noack;Milena Franke;Id quisquam culpa necessitatibus placeat.;Lastschrift;DE37296505385935800636;57,41;234045627978003905;752859730056026561;548276658789815228
1991-05-23;1994-08-16;Erfolgreich;Evamaria Mans;Eugenie Stadelmann B.A.;Dolores saepe explicabo voluptates rerum quo veritatis.;Lastschrift;DE62203289885155639490;427,06;748190084457836671;739788063846327202;518462445823580244
2013-12-22;2009-07-31;Erfolgreich;Dipl.-Ing. Felizitas Walter;Oliver Carsten;Rem ullam quas cumque impedit expedita alias odio.;Lastschrift;DE85441375987763015877;-752,25;237811145144013138;888554021909721910;101121046611251607
2012-11-06;2022-02-05;Abgelehnt;Pasquale Harloff MBA.;Leopold Scholtz;Ipsam similique earum numquam ut fuga.;Überweisung;DE80951695749102862473;510,69;742947291677533161;352549712231972981;301492032900889866
2001-11-20;1990-03-19;Abgelehnt;Arif Franke;Tilman Preiß;Alias libero perspiciatis autem eius.;Lastschrift;DE66924864951857754226;-240,69;726789512402791402;947614119633554110;788181457515949297
2020-03-28;2012-06-01;Erfolgreich;Prof. Albina Dörschner B.Sc.;Ina Siering B.Eng.;Eius dolorum hic quisquam nobis fugit facere.;Überweisung;DE76979290006487631980;-922,7;959085257229907184;789753791035598333;784084015361279210
1970-04-02;2013-04-18;Erfolgreich;Yasmin Noack;Ing. Henning Kade;Doloribus sed repudiandae aspernatur et facere.;Lastschrift;DE72319389926508306698;241,75;157885963719698111;262898239149825129;550680229803359856
