"Girokonto";"DE1234567890123456789"
""
"Kontostand vom 14.03.2024:";"4.671,15 €"
""
"Buchungsdatum";"Wertstellung";"Status";"Zahlungspflichtige*r";"Zahlungsempfänger*in";"Verwendungszweck";"Umsatztyp";"IBAN";"Betrag (€)";"Gläubiger-ID";"Mandatsreferenz";"Kundenreferenz"
"27.08.37";"27.08.37";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-73,08";"";"";""
"30.08.37";"30.08.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-171,48";"";"";""
"01.09.37";"01.09.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-155,20";"";"";""
"04.09.37";"04.09.37";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-75,15";"";"";""
"06.09.37";"06.09.37";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-22,33";"";"";""
"08.10.37";"08.10.37";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2150,48";"";"";""
"11.10.37";"11.10.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-68,59";"";"";""
"14.10.37";"14.10.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-103,41";"";"";""
"16.10.37";"16.10.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-135,55";"";"";""
"19.10.37";"19.10.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-72,10";"";"";""
"20.10.37";"20.10.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-46,22";"";"";""
"21.10.37";"21.10.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-120,78";"";"";""
"22.10.37";"22.10.37";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-666,54";"";"";""
"25.10.37";"25.10.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-127,79";"";"";""
"27.11.37";"27.11.37";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2512,94";"";"";""
"29.11.37";"29.11.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-180,08";"";"";""
"30.11.37";"30.11.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-55,29";"";"";""
"01.12.37";"01.12.37";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-83,75";"";"";""
"04.12.37";"04.12.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-108,96";"";"";""
"07.12.37";"07.12.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-171,24";"";"";""
"08.12.37";"08.12.37";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-158,57";"";"";""
"11.12.37";"11.12.37";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-138,72";"";"";""
"12.12.37";"12.12.37";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-36,11";"";"";""
"15.01.38";"15.01.38";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3448,59";"";"";""
"17.01.38";"17.01.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-93,93";"";"";""
"18.01.38";"18.01.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-65,47";"";"";""
"21.01.38";"21.01.38";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-64,53";"";"";""
"23.01.38";"23.01.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-64,87";"";"";""
"25.01.38";"25.01.38";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-93,65";"";"";""
"28.01.38";"28.01.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-79,16";"";"";""
"29.01.38";"29.01.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-83,96";"";"";""
"31.01.38";"31.01.38";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-54,97";"";"";""
"01.03.38";"01.03.38";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3773,01";"";"";""
"04.03.38";"04.03.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-105,65";"";"";""
"05.03.38";"05.03.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-94,61";"";"";""
"08.03.38";"08.03.38";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1165,51";"";"";""
"10.03.38";"10.03.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-101,61";"";"";""
"12.03.38";"12.03.38";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1678,86";"";"";""
"14.03.38";"14.03.38";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-102,84";"";"";""
"17.03.38";"17.03.38";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-508,81";"";"";""
"20.03.38";"20.03.38";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-320,29";"";"";""
"23.04.38";"23.04.38";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2302,43";"";"";""
"25.04.38";"25.04.38";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-290,84";"";"";""
"27.04.38";"27.04.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-114,58";"";"";""
"28.04.38";"28.04.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-142,71";"";"";""
"01.05.38";"01.05.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-82,51";"";"";""
"02.05.38";"02.05.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-152,57";"";"";""
"05.05.38";"05.05.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-130,65";"";"";""
"06.05.38";"06.05.38";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-206,74";"";"";""
"09.05.38";"09.05.38";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-625,74";"";"";""
"11.06.38";"11.06.38";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4193,13";"";"";""
"13.06.38";"13.06.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-200,29";"";"";""
"15.06.38";"15.06.38";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-148,90";"";"";""
"16.06.38";"16.06.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-54,36";"";"";""
"19.06.38";"19.06.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-87,92";"";"";""
"22.06.38";"22.06.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-102,71";"";"";""
"23.06.38";"23.06.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-80,64";"";"";""
"25.06.38";"25.06.38";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-77,73";"";"";""
"27.06.38";"27.06.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-185,20";"";"";""
"28.07.38";"28.07.38";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2036,67";"";"";""
"31.07.38";"31.07.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-61,12";"";"";""
"02.08.38";"02.08.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-96,27";"";"";""
"04.08.38";"04.08.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-111,93";"";"";""
"05.08.38";"05.08.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-177,35";"";"";""
"08.08.38";"08.08.38";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-51,05";"";"";""
"09.08.38";"09.08.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-85,74";"";"";""
"12.08.38";"12.08.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-115,40";"";"";""
"15.08.38";"15.08.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-189,28";"";"";""
"17.09.38";"17.09.38";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4585,35";"";"";""
"20.09.38";"20.09.38";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-48,88";"";"";""
"22.09.38";"22.09.38";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-20,94";"";"";""
"24.09.38";"24.09.38";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-229,51";"";"";""
"25.09.38";"25.09.38";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-97,20";"";"";""
"26.09.38";"26.09.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-146,42";"";"";""
"29.09.38";"29.09.38";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-27,19";"";"";""
"01.10.38";"01.10.38";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-98,27";"";"";""
"04.10.38";"04.10.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-82,28";"";"";""
"06.11.38";"06.11.38";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2456,06";"";"";""
"08.11.38";"08.11.38";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-18,60";"";"";""
"10.11.38";"10.11.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-78,75";"";"";""
"13.11.38";"13.11.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-119,40";"";"";""
"16.11.38";"16.11.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-71,70";"";"";""
"17.11.38";"17.11.38";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-49,60";"";"";""
"18.11.38";"18.11.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-154,46";"";"";""
"21.11.38";"21.11.38";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-85,04";"";"";""
"23.11.38";"23.11.38";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-48,16";"";"";""
"24.12.38";"24.12.38";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3720,36";"";"";""
"26.12.38";"26.12.38";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-96,59";"";"";""
"27.12.38";"27.12.38";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-33,54";"";"";""
"30.12.38";"30.12.38";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-34,19";"";"";""
"31.12.38";"31.12.38";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-48,09";"";"";""
"02.01.39";"02.01.39";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-185,04";"";"";""
"03.01.39";"03.01.39";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-113,87";"";"";""
"05.01.39";"05.01.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-71,30";"";"";""
"06.01.39";"06.01.39";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-33,31";"";"";""
"07.02.39";"07.02.39";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4020,76";"";"";""
"09.02.39";"09.02.39";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-18,13";"";"";""
"10.02.39";"10.02.39";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-136,73";"";"";""
"13.02.39";"13.02.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-118,59";"";"";""
"15.02.39";"15.02.39";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-103,83";"";"";""
"16.02.39";"16.02.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-120,18";"";"";""
"18.02.39";"18.02.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-129,94";"";"";""
"21.02.39";"21.02.39";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-121,35";"";"";""
"22.02.39";"22.02.39";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-145,98";"";"";""
"24.03.39";"24.03.39";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4807,83";"";"";""
"26.03.39";"26.03.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-165,38";"";"";""
"27.03.39";"27.03.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-81,88";"";"";""
"29.03.39";"29.03.39";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-121,89";"";"";""
"30.03.39";"30.03.39";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-95,26";"";"";""
"02.04.39";"02.04.39";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-54,36";"";"";""
"03.04.39";"03.04.39";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-65,13";"";"";""
"06.04.39";"06.04.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-116,52";"";"";""
"08.04.39";"08.04.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-119,03";"";"";""
"10.05.39";"10.05.39";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+2541,18";"";"";""
"12.05.39";"12.05.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-57,48";"";"";""
"15.05.39";"15.05.39";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-111,16";"";"";""
"18.05.39";"18.05.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-84,41";"";"";""
"21.05.39";"21.05.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-194,16";"";"";""
"22.05.39";"22.05.39";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-107,76";"";"";""
"23.05.39";"23.05.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-142,44";"";"";""
"26.05.39";"26.05.39";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1590,38";"";"";""
"29.05.39";"29.05.39";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-71,49";"";"";""
"30.06.39";"30.06.39";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3430,57";"";"";""
"03.07.39";"03.07.39";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-26,62";"";"";""
"04.07.39";"04.07.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-31,31";"";"";""
"07.07.39";"07.07.39";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-89,80";"";"";""
"08.07.39";"08.07.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-90,20";"";"";""
"11.07.39";"11.07.39";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-936,02";"";"";""
"12.07.39";"12.07.39";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1484,73";"";"";""
"13.07.39";"13.07.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-68,26";"";"";""
"14.07.39";"14.07.39";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-84,31";"";"";""
"15.08.39";"15.08.39";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+4063,15";"";"";""
"17.08.39";"17.08.39";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-95,29";"";"";""
"18.08.39";"18.08.39";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-50,80";"";"";""
"21.08.39";"21.08.39";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-214,50";"";"";""
"24.08.39";"24.08.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-97,71";"";"";""
"26.08.39";"26.08.39";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-51,53";"";"";""
"27.08.39";"27.08.39";"Abgeschlossen";"Max Mustermann";"Kleidungskauf";"Kleidung";"";"DE6789012345678901234";"-161,58";"";"";""
"30.08.39";"30.08.39";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-124,08";"";"";""
"31.08.39";"31.08.39";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1211,59";"";"";""
"02.10.39";"02.10.39";"Abgeschlossen";"Max Mustermann";"Gehaltseingang";"Gehalt";"";"DE1234567890123456789";"+3187,79";"";"";""
"03.10.39";"03.10.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-122,09";"";"";""
"06.10.39";"06.10.39";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-149,87";"";"";""
"09.10.39";"09.10.39";"Abgeschlossen";"Max Mustermann";"Tanken";"Tankstelle";"";"DE9876543210987654321";"-132,38";"";"";""
"12.10.39";"12.10.39";"Abgeschlossen";"Max Mustermann";"Elektronikartikel";"Elektronik";"";"DE5678901234567890123";"-1828,16";"";"";""
"14.10.39";"14.10.39";"Abgeschlossen";"Max Mustermann";"Kinoabend";"Kino";"";"DE4567890123456789012";"-20,14";"";"";""
"16.10.39";"16.10.39";"Abgeschlossen";"Max Mustermann";"Essen gehen";"Restaurant";"";"DE3456789012345678901";"-88,34";"";"";""
"17.10.39";"17.10.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-187,59";"";"";""
"18.10.39";"18.10.39";"Abgeschlossen";"Max Mustermann";"Lebensmittel";"Supermarkt";"";"DE2345678901234567890";"-100,92";"";"";""
